,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
10062,7490,Diésel,2015.0,149000,90.0,True,Comunidad_de_Madrid,Standard,compacto_grande
10063,6990,Gasolina,2000.0,188200,210.0,True,Aragón,Premium,sedan_pequeno
10064,3500,Diésel,2005.0,225000,130.0,False,Comunidad_de_Madrid,Standard,otro
10065,2700,Diésel,2005.0,187000,124.60975609756098,False,Comunidad_de_Madrid,Low_Cost,sedan_grande
10066,4500,Diésel,2005.0,172000,140.0,False,Andalucía,Premium,sedan_grande
10067,4500,Diésel,2005.0,108000,90.0,False,Catalunya,Standard,suv_grande
10068,14300,Diésel,2015.0,113346,110.0,True,Galicia,Standard,furgon_trabajo
10069,4000,Diésel,2000.0,260000,192.36688311688312,False,Comunidad_Valenciana,Premium,sedan_grande
10071,22200,Gasolina,2019.0,58019,150.0,True,Aragón,Premium,sedan_grande
10072,23000,Diésel,2018.0,6430,116.0,False,Región_de_Murcia,Premium,suv_pequeno
10073,6900,Diésel,2008.0,243,166.58011049723757,False,Comunidad_Valenciana,Premium,sedan_pequeno
10074,24600,Gasolina,2019.0,15019,150.0,True,Catalunya,Premium,compacto_pequeno
10075,18400,Diésel,2016.0,59544,109.0,True,País_Vasco,Premium,compacto_pequeno
10076,14400,Diésel,2017.0,42140,95.0,True,Cantabria,Mid_Premium,compacto_pequeno
10077,700,Diésel,2000.0,250000,65.0,False,Principado_de_Asturias,Standard,compacto_pequeno
10078,7017,Gas licuado (GLP),2013.0,70000,98.0,True,Comunidad_de_Madrid,Mid_Premium,furgon_trabajo
10080,4200,Diésel,2010.0,200000,82.63157894736842,False,Canarias,Low_Cost,sedan_pequeno
10081,4500,Diésel,2007.0,199472,185.27472527472528,False,Comunidad_Valenciana,Premium,suv_grande
10082,28199,Híbrido,2019.0,18440,184.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
10083,18900,Diésel,2019.0,9913,120.0,True,Andalucía,Standard,compacto_grande
10084,6300,Diésel,2004.0,154000,154.33333333333334,False,Andalucía,Standard,otro
10085,2490,Diésel,2009.0,260000,110.0,True,Andalucía,Standard,compacto_grande
10086,9500,Gasolina,2018.0,31000,87.0,True,País_Vasco,Standard,compacto_pequeno
10087,16350,Gasolina,2020.0,5110,95.0,True,Catalunya,Mid_Premium,compacto_pequeno
10088,15000,Diésel,2013.0,90000,143.0,False,Comunidad_Valenciana,Premium,suv_grande
10090,18250,Gasolina,2019.0,30026,115.0,True,Catalunya,Standard,compacto_pequeno
10091,2990,Diésel,2004.0,186643,110.0,True,Castilla_La_Mancha,Standard,sedan_grande
10092,8200,Gasolina,2017.0,59999,87.0,True,Andalucía,Low_Cost,compacto_pequeno
10093,3500,Gasolina,2000.0,115,168.22435897435898,False,Comunidad_Valenciana,Mid_Premium,compacto_grande
10094,6500,Diésel,2008.0,197000,140.0,False,Comunidad_de_Madrid,Mid_Premium,coupe_pequeno
10095,26950,Diésel,2017.0,17000,170.0,True,Canarias,Mid_Premium,compacto_pequeno
10096,28300,Diésel,2016.0,20000,150.0,True,Galicia,Premium,sedan_grande
10098,15990,Gasolina,2019.0,4000,125.0,True,Canarias,Standard,suv_pequeno
10099,38900,Diésel,2020.0,4500,150.0,True,Comunidad_Valenciana,Premium,compacto_grande
10100,5500,Diésel,2014.0,168900,75.0,False,Catalunya,Standard,furgon_trabajo
10101,19990,Gasolina,2020.0,4500,115.0,True,Galicia,Standard,suv_pequeno
10102,14599,Gasolina,2020.0,4700,120.0,True,Catalunya,Standard,compacto_grande
10103,3990,Gasolina,2001.0,159927,102.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
10104,10999,Diésel,2012.0,268134,170.0,True,Andalucía,Premium,sedan_grande
10105,17400,Diésel,2017.0,48891,110.0,True,Cantabria,Standard,suv_grande
10106,3200,Diésel,2007.0,226600,126.0,False,Principado_de_Asturias,Mid_Premium,compacto_grande
10107,1700,Diésel,2005.0,370000,142.87179487179486,False,Canarias,Mid_Premium,sedan_grande
10109,5800,Diésel,2009.0,133385,140.0,True,Catalunya,Standard,otro
10110,20300,Gasolina,2020.0,5810,115.0,True,Castilla_y_León,Mid_Premium,suv_pequeno
10111,11000,Diésel,2010.0,200000,154.22428330522766,False,Andalucía,Premium,sedan_grande
10113,8900,Gasolina,2017.0,13863,82.0,True,Andalucía,Standard,compacto_pequeno
10114,12990,Diésel,2016.0,136000,150.0,True,Comunidad_de_Madrid,Standard,compacto_grande
10115,12150,Híbrido,2014.0,59700,136.0,True,Castilla_y_León,Mid_Premium,compacto_grande
10116,14000,Diésel,2013.0,270,170.32142857142858,False,Andalucía,Premium,sedan_pequeno
10117,1900,Diésel,1997.0,280000,77.33333333333333,False,Extremadura,Standard,compacto_pequeno
10118,7499,Gasolina,2014.0,48344,90.0,True,Andalucía,Mid_Premium,compacto_pequeno
10119,18900,Diésel,2018.0,125585,141.0,True,Andalucía,Standard,suv_grande
10120,15600,Diésel,2017.0,113228,180.0,True,Andalucía,Standard,sedan_grande
10121,2000,Diésel,2002.0,293527,130.0,True,Aragón,Premium,sedan_grande
10122,6800,Diésel,2006.0,180000,154.22428330522766,False,Catalunya,Premium,sedan_grande
10123,4500,Diésel,2007.0,196000,110.0,True,Principado_de_Asturias,Standard,compacto_pequeno
10124,2650,Gasolina,2005.0,69000,94.73568281938326,False,País_Vasco,Standard,compacto_pequeno
10125,17900,Gasolina,2020.0,120,110.0,True,Catalunya,Low_Cost,compacto_grande
10126,28600,Diésel,2017.0,41239,190.0,True,Extremadura,Mid_Premium,suv_pequeno
10127,6490,Diésel,2015.0,113000,75.0,True,Comunidad_Valenciana,Low_Cost,sedan_pequeno
10128,7990,Gasolina,2012.0,36000,73.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
10129,5400,Diésel,2005.0,270000,184.07407407407408,False,Andalucía,Premium,coupe_grande
10130,2500,Diésel,2006.0,263000,70.0,False,Andalucía,Low_Cost,furgon_trabajo
10131,13400,Diésel,2018.0,81000,115.0,True,Comunidad_Valenciana,Standard,sedan_grande
10132,6900,Diésel,2012.0,110773,90.0,True,Catalunya,Standard,furgon_trabajo
10133,3395,Diésel,2004.0,139000,75.0,True,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
10134,1800,Diésel,2006.0,190000,140.35576923076923,False,Navarra,Standard,sedan_grande
10135,16800,Diésel,2017.0,80411,109.0,True,La_Rioja,Premium,compacto_pequeno
10136,4500,Gasolina,2012.0,129000,75.0,True,Catalunya,Low_Cost,compacto_pequeno
10137,21000,Gasolina,2020.0,6517,120.0,False,Catalunya,Standard,compacto_grande
10138,19300,Diésel,2017.0,39257,170.0,True,Catalunya,Low_Cost,sedan_grande
10139,1200,Diésel,2001.0,200000,116.67323943661972,False,Andalucía,Standard,compacto_grande
10140,9970,Diésel,2017.0,92719,75.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
10141,21659,Diésel,2020.0,119,120.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
10142,9990,Diésel,2011.0,175000,140.0,True,País_Vasco,Mid_Premium,sedan_grande
10143,32900,Diésel,2019.0,7700,190.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
10144,5500,Gasolina,2007.0,186000,160.0,True,Catalunya,Premium,compacto_grande
10146,2550,Diésel,2004.0,372000,120.0,True,Comunidad_Valenciana,Standard,suv_grande
10147,30990,Diésel,2017.0,80000,218.0,True,Comunidad_de_Madrid,Premium,sedan_grande
10148,18000,Gasolina,2019.0,17367,115.0,True,Catalunya,Standard,suv_pequeno
10149,8900,Diésel,2016.0,100000,110.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
10151,19900,Diésel,2016.0,72983,150.0,True,Catalunya,Mid_Premium,suv_pequeno
10152,3700,Diésel,2010.0,244441,90.0,False,Aragón,Standard,compacto_pequeno
10153,17500,Diésel,2020.0,9654,102.0,True,Comunidad_Valenciana,Low_Cost,furgon_trabajo
10154,300,Gasolina,2003.0,85000,176.28901734104045,False,Islas_Baleares,Premium,compacto_grande
10155,30500,Diésel,2019.0,13075,150.0,True,Comunidad_Valenciana,Premium,suv_pequeno
10156,10990,Gasolina,2018.0,47576,90.0,True,Catalunya,Standard,compacto_pequeno
10157,10000,Diésel,2010.0,174000,150.0,True,Andalucía,Standard,suv_grande
10159,26450,Eléctrico,2020.0,1,136.0,True,Castilla_La_Mancha,Standard,compacto_pequeno
10160,34900,Diésel,2020.0,9810,150.0,True,Andalucía,Mid_Premium,suv_pequeno
10161,301,Diésel,2008.0,155000,115.0,False,País_Vasco,Standard,furgon_trabajo
10162,27500,Gasolina,2019.0,0,150.0,True,Comunidad_de_Madrid,Premium,compacto_grande
10163,8650,Gasolina,2013.0,66294,90.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
10164,23900,Diésel,2020.0,5104,120.0,True,Islas_Baleares,Standard,furgon_trabajo
10165,13400,Diésel,2015.0,32305,105.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
10166,2300,Gasolina,2004.0,166000,150.0,False,Comunidad_Valenciana,Standard,compacto_grande
10167,2475,Gasolina,2006.0,100000,90.44444444444444,False,Andalucía,Low_Cost,otro
10168,7900,Gasolina,2004.0,129000,129.0,False,Comunidad_de_Madrid,Standard,otro
10169,15700,Diésel,2015.0,114500,110.0,True,Galicia,Premium,compacto_grande
10170,10490,Gasolina,2019.0,43000,66.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
10171,19000,Diésel,2013.0,110000,184.0,False,Catalunya,Premium,sedan_pequeno
10172,3100,Diésel,2006.0,139000,90.0,False,Catalunya,Mid_Premium,compacto_grande
10173,10490,Gasolina,2015.0,60700,100.0,True,Comunidad_Valenciana,Standard,otro
10174,5000,Diésel,2007.0,250000,121.58181818181818,False,Andalucía,Mid_Premium,suv_grande
10175,16490,Diésel,2018.0,26700,120.0,True,Catalunya,Standard,suv_pequeno
10176,1800,Diésel,2005.0,178000,75.0,False,Castilla_y_León,Standard,otro
10177,5900,Diésel,2006.0,150000,140.0,True,Navarra,Premium,sedan_grande
10178,18500,Diésel,2015.0,128000,143.0,True,Castilla_y_León,Premium,sedan_pequeno
10179,2100,Gasolina,1999.0,218000,115.0,False,Andalucía,Mid_Premium,compacto_pequeno
10180,7900,Diésel,2016.0,187000,90.0,True,Andalucía,Mid_Premium,compacto_grande
10181,6300,Gasolina,2016.0,77000,80.0,False,Catalunya,Standard,compacto_pequeno
10182,8500,Diésel,2012.0,76700,140.0,True,Castilla_y_León,Standard,sedan_grande
10183,3200,Diésel,2001.0,164000,95.0,True,Principado_de_Asturias,Premium,compacto_pequeno
10184,9850,Diésel,2017.0,99000,90.0,True,Catalunya,Standard,furgon_trabajo
10185,2600,Diésel,2005.0,180000,118.33333333333331,False,Comunidad_de_Madrid,Low_Cost,compacto_grande
10186,9500,Diésel,2010.0,108531,122.33783783783784,False,Comunidad_Valenciana,Standard,furgon_trabajo
10187,2600,Diésel,1999.0,122000,90.0,True,Andalucía,Standard,sedan_grande
10189,30790,Híbrido enchufable,2020.0,2500,160.0,True,Galicia,Standard,suv_pequeno
10190,10300,Diésel,2018.0,28205,95.0,True,Comunidad_Valenciana,Low_Cost,otro
10191,24400,Diésel,2016.0,110600,190.0,True,Comunidad_de_Madrid,Premium,sedan_grande
10192,18990,Gasolina,2019.0,16500,109.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
10193,5950,Diésel,2010.0,335000,150.0,True,Comunidad_Valenciana,Mid_Premium,suv_grande
10195,18990,Diésel,2015.0,58000,150.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
10196,16880,Gasolina,2020.0,0,95.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
10197,10599,Gasolina,2013.0,87312,120.0,True,Catalunya,Standard,compacto_pequeno
10199,30800,Diésel,2018.0,240,140.0,True,Andalucía,Standard,otro
10200,19900,Híbrido,2018.0,54605,187.0,True,Catalunya,Standard,sedan_grande
10201,700,Gasolina,1999.0,135000,91.8181818181818,False,Catalunya,Standard,compacto_grande
10202,12800,Gasolina,2007.0,163483,200.0,True,Región_de_Murcia,Premium,coupe_pequeno
10203,3250,Diésel,2009.0,231200,116.67323943661972,False,Comunidad_de_Madrid,Standard,compacto_grande
10204,2890,Diésel,2006.0,98000,85.13253012048193,False,Andalucía,Low_Cost,compacto_pequeno
10205,19990,Diésel,2020.0,10,100.0,True,Región_de_Murcia,Standard,compacto_pequeno
10206,1500,Diésel,1997.0,320000,154.22428330522766,False,Región_de_Murcia,Premium,sedan_grande
10207,9950,Diésel,2005.0,220000,231.0,True,Galicia,Premium,otro
10208,14995,Diésel,2016.0,78000,105.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
10209,36395,Diésel,2017.0,52297,170.0,True,Comunidad_Valenciana,Premium,suv_grande
10210,5300,Diésel,2012.0,151000,73.6086956521739,False,Andalucía,Standard,furgon_trabajo
10212,13470,Diésel,2017.0,60706,110.0,True,Comunidad_Valenciana,Low_Cost,compacto_grande
10213,31450,Diésel,2017.0,81000,190.0,True,Catalunya,Mid_Premium,suv_grande
10214,9199,Diésel,2017.0,73949,75.0,True,Andalucía,Standard,compacto_pequeno
10215,16500,Diésel,2007.0,199000,173.0,True,Galicia,Mid_Premium,otro
10217,20690,Híbrido,2019.0,29999,115.0,True,Andalucía,Standard,suv_grande
10218,1490,Gasolina,2005.0,190000,105.71428571428572,False,Andalucía,Standard,suv_grande
10219,550,Gasolina,1999.0,186000,115.36363636363636,False,Castilla_y_León,Standard,compacto_grande
10220,18700,Diésel,2018.0,61782,130.0,True,Comunidad_de_Madrid,Standard,suv_grande
10222,3900,Diésel,2007.0,190000,114.60526315789474,False,Región_de_Murcia,Standard,suv_grande
10223,6000,Diésel,2012.0,115000,124.0846394984326,False,Comunidad_Valenciana,Standard,compacto_grande
10224,4500,Diésel,2011.0,145000,122.96774193548389,False,Canarias,Low_Cost,suv_grande
10227,6500,Diésel,2013.0,145000,94.28936170212766,False,País_Vasco,Standard,compacto_pequeno
10228,23450,Diésel,2015.0,87000,190.0,True,Comunidad_Valenciana,Premium,suv_grande
10229,2499,Diésel,2007.0,260000,110.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
10230,15990,Gasolina,2013.0,161000,184.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
10231,8500,Gasolina,2012.0,160600,106.0,False,Región_de_Murcia,Standard,suv_grande
10232,22900,Híbrido,2018.0,26000,122.0,True,Catalunya,Mid_Premium,suv_pequeno
10235,7000,Diésel,2008.0,258000,138.00596421471172,False,Andalucía,Premium,compacto_pequeno
10236,1950,Diésel,2009.0,330000,114.16666666666669,False,Aragón,Standard,suv_grande
10237,27900,Diésel,2018.0,16272,150.0,True,Comunidad_Valenciana,Mid_Premium,suv_pequeno
10238,13900,Diésel,2014.0,196000,184.0,False,Aragón,Premium,sedan_grande
10239,4200,Diésel,2009.0,205000,110.0,False,Andalucía,Standard,compacto_grande
10240,19900,Diésel,2016.0,73533,150.0,True,Castilla_La_Mancha,Premium,compacto_grande
10242,27900,Gasolina,2019.0,6000,150.0,True,Andalucía,Standard,suv_grande
10243,20900,Híbrido,2017.0,85000,122.0,False,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
10244,7750,Diésel,2014.0,125000,136.0,True,Comunidad_de_Madrid,Low_Cost,otro
10245,17890,Gasolina,2020.0,1,110.0,True,Catalunya,Standard,compacto_pequeno
10246,4700,Diésel,2006.0,216900,132.64285714285714,False,Comunidad_Valenciana,Standard,sedan_grande
10247,1190,Diésel,2000.0,210000,90.0,False,Castilla_La_Mancha,Standard,compacto_grande
10248,8900,Diésel,2009.0,133000,110.0,False,Comunidad_Valenciana,Standard,furgon_trabajo
10249,7400,Diésel,2009.0,227000,140.0,False,Catalunya,Mid_Premium,coupe_pequeno
10250,8000,Diésel,2015.0,93180,90.0,True,Catalunya,Standard,furgon_trabajo
10251,4950,Diésel,2000.0,115000,219.94736842105263,False,Castilla_La_Mancha,Standard,otro
10252,7900,Diésel,2009.0,243472,177.0,True,Castilla_y_León,Premium,suv_grande
10253,25999,Gasolina,2020.0,0,140.0,True,País_Vasco,Standard,sedan_pequeno
10254,1700,Diésel,2002.0,130000,122.16216216216216,False,Catalunya,Standard,suv_grande
10256,12450,Gasolina,2016.0,67335,120.0,True,Canarias,Standard,suv_pequeno
10257,19900,Diésel,2016.0,103000,136.0,True,Castilla_y_León,Premium,suv_pequeno
10258,8250,Gasolina,2006.0,100000,218.0,True,Canarias,Premium,sedan_pequeno
10259,3900,Diésel,2008.0,193000,138.00596421471172,False,Región_de_Murcia,Premium,compacto_pequeno
10260,10990,Diésel,2017.0,52930,99.0,True,Castilla_La_Mancha,Standard,compacto_grande
10261,4500,Diésel,2012.0,160000,108.679012345679,False,Andalucía,Standard,compacto_grande
10262,8500,Diésel,2015.0,109000,119.50746268656717,False,Castilla_La_Mancha,Standard,suv_grande
10263,13995,Gasolina,2019.0,30000,110.0,True,Galicia,Standard,suv_pequeno
10264,4000,Gasolina,2002.0,107569,163.0,False,Catalunya,Premium,sedan_grande
10265,18250,Diésel,2017.0,114100,141.0,True,Comunidad_de_Madrid,Standard,suv_grande
10266,17500,Diésel,2018.0,23008,136.0,True,Comunidad_Valenciana,Low_Cost,suv_pequeno
10267,900,Gasolina,1998.0,150000,60.0,False,Región_de_Murcia,Standard,compacto_pequeno
10268,8490,Diésel,2009.0,170674,140.0,True,Catalunya,Mid_Premium,coupe_pequeno
10269,2650,Diésel,2008.0,298000,94.28936170212766,False,Canarias,Standard,compacto_pequeno
10270,16690,Gasolina,2019.0,1,120.0,True,Galicia,Low_Cost,compacto_pequeno
10271,1800,Diésel,2002.0,199000,158.2608695652174,False,Región_de_Murcia,Standard,suv_grande
10272,15250,Diésel,2015.0,60000,150.0,True,Catalunya,Mid_Premium,sedan_grande
10273,23495,Diésel,2019.0,81175,116.0,True,Región_de_Murcia,Premium,suv_pequeno
10274,14990,Diésel,2018.0,93000,116.0,True,Canarias,Premium,suv_pequeno
10275,7590,Diésel,2015.0,104000,90.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
10276,16700,Diésel,2015.0,134800,109.0,False,Comunidad_de_Madrid,Premium,compacto_pequeno
10277,15900,Eléctrico,2016.0,90000,170.0,True,Andalucía,Premium,compacto_grande
10278,29980,Diésel,2015.0,89598,190.0,True,Galicia,Premium,otro
10279,3300,Diésel,2010.0,125000,90.0,False,Andalucía,Low_Cost,otro
10280,38600,Diésel,2020.0,0,150.0,True,Cantabria,Premium,compacto_grande
10281,8500,Diésel,2003.0,173000,204.0,True,Galicia,Premium,sedan_grande
10282,21490,Gasolina,2017.0,30840,136.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
10283,24990,Diésel,2017.0,29467,150.0,True,Catalunya,Mid_Premium,suv_pequeno
10284,10490,Diésel,2014.0,65886,114.0,True,Andalucía,Standard,otro
10285,12990,Diésel,2017.0,47539,90.0,True,Andalucía,Standard,suv_pequeno
10286,27600,Diésel,2015.0,187000,218.0,False,Castilla_y_León,Premium,suv_grande
10287,6900,Gasolina,2013.0,88090,77.0,True,Andalucía,Low_Cost,compacto_pequeno
10290,12200,Diésel,2014.0,90400,110.0,False,País_Vasco,Standard,suv_grande
10291,1000,Diésel,1999.0,170000,114.16666666666669,False,Catalunya,Standard,suv_grande
10292,8990,Diésel,2013.0,119472,105.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
10293,17500,Gasolina,2019.0,4264,111.0,True,Catalunya,Standard,suv_pequeno
10294,9999,Diésel,2010.0,150000,140.0,True,Aragón,Standard,furgon_trabajo
10295,14900,Diésel,2013.0,130000,163.0,True,Galicia,Low_Cost,suv_grande
10296,10500,Gasolina,2009.0,171000,215.95910780669143,False,Andalucía,Premium,sedan_pequeno
10297,11900,Diésel,2015.0,214000,90.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
10298,18900,Diésel,2017.0,45001,120.0,True,País_Vasco,Standard,suv_pequeno
10299,1294,Diésel,2000.0,342000,147.0,False,Comunidad_Valenciana,Standard,sedan_pequeno
10300,12900,Diésel,2015.0,73000,136.0,True,Extremadura,Low_Cost,suv_pequeno
10301,15990,Diésel,2016.0,124112,150.0,True,Galicia,Mid_Premium,suv_grande
10302,15990,Diésel,2009.0,272000,130.0,True,País_Vasco,Mid_Premium,furgon_trabajo
10303,20500,Diésel,2016.0,144476,150.0,True,Región_de_Murcia,Premium,sedan_grande
10304,600,Gasolina,2006.0,200000,124.13658536585366,False,Canarias,Low_Cost,compacto_grande
10305,20960,Diésel,2015.0,102000,177.0,False,Comunidad_Valenciana,Premium,sedan_pequeno
10306,10000,Diésel,2006.0,264000,111.06410256410255,False,Canarias,Mid_Premium,furgon_trabajo
10307,950,Diésel,2003.0,231000,106.55,False,Castilla_La_Mancha,Standard,compacto_grande
10309,12700,Gasolina,2018.0,30838,95.0,True,Andalucía,Low_Cost,compacto_grande
10310,3200,Gasolina,2007.0,154000,211.0,False,Castilla_y_León,Standard,sedan_grande
10311,19900,Gasolina,2020.0,7922,115.0,True,Catalunya,Mid_Premium,suv_pequeno
10312,9575,Diésel,2009.0,115000,105.0,True,Andalucía,Premium,compacto_grande
10313,9290,Gasolina,2015.0,112960,90.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
10314,7500,Diésel,2010.0,135000,155.6315789473684,False,Comunidad_Valenciana,Standard,suv_grande
10316,11795,Gasolina,2018.0,84113,140.0,True,Comunidad_Valenciana,Low_Cost,suv_pequeno
10317,8950,Diésel,2011.0,90480,105.0,True,Catalunya,Mid_Premium,compacto_grande
10318,3900,Diésel,2006.0,290000,127.35227272727272,False,Comunidad_de_Madrid,Premium,compacto_pequeno
10319,26990,Diésel,2015.0,44000,190.0,True,Canarias,Premium,suv_grande
10320,33835,Diésel,2021.0,0,130.0,True,Comunidad_Valenciana,Standard,suv_grande
10321,1900,Diésel,2001.0,135072,90.0,False,Catalunya,Standard,compacto_grande
10322,27490,Diésel,2018.0,31123,170.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
10324,2300,Diésel,2007.0,244000,120.0,False,Catalunya,Low_Cost,compacto_grande
10325,5600,Diésel,2010.0,222000,121.5489566613162,False,Andalucía,Mid_Premium,compacto_grande
10327,13990,Híbrido,2016.0,36000,136.0,False,Catalunya,Mid_Premium,compacto_grande
10328,6500,Diésel,2009.0,167000,105.0,False,Catalunya,Standard,compacto_pequeno
10329,15500,Diésel,2012.0,150000,184.0,True,Región_de_Murcia,Premium,suv_grande
10330,17590,Híbrido,2017.0,42488,141.0,True,Catalunya,Standard,suv_grande
10331,500,Gasolina,1994.0,258719,70.55263157894737,False,Canarias,Low_Cost,compacto_pequeno
10332,13700,Gasolina,2019.0,21076,112.0,True,Andalucía,Standard,suv_pequeno
10333,15400,Diésel,2016.0,68032,120.0,True,Catalunya,Mid_Premium,sedan_grande
10334,2790,Gasolina,2005.0,172000,115.0,True,Canarias,Standard,suv_grande
10335,2600,Diésel,2003.0,260000,150.0,False,Catalunya,Standard,compacto_grande
10336,2100,Gasolina,2005.0,150000,110.0,False,Andalucía,Standard,compacto_pequeno
10337,7990,Gasolina,2007.0,89000,115.0,True,Comunidad_Valenciana,Premium,compacto_grande
10339,9500,Gasolina,2016.0,165000,125.0,True,Cantabria,Standard,compacto_grande
10340,2200,Diésel,2007.0,210000,90.0,False,Navarra,Low_Cost,compacto_pequeno
10341,20500,Diésel,2017.0,111726,120.0,True,Andalucía,Standard,suv_grande
10342,24490,Híbrido,2020.0,14,129.0,True,Cantabria,Standard,suv_pequeno
10343,4999,Diésel,2008.0,119000,70.0,True,Castilla_y_León,Low_Cost,suv_pequeno
10344,10900,Diésel,2016.0,104000,90.0,True,Catalunya,Premium,furgon_trabajo
10345,3950,Diésel,2008.0,180000,110.0,True,Catalunya,Standard,compacto_grande
10346,5000,Diésel,2003.0,235435,170.0,False,La_Rioja,Premium,sedan_pequeno
10347,5500,Gasolina,2004.0,170000,143.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
10348,13999,Diésel,2017.0,126000,116.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
10349,26700,Diésel,2016.0,103521,204.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
10350,12900,Diésel,2010.0,117000,143.0,True,Catalunya,Premium,suv_pequeno
10351,13000,Diésel,2018.0,36000,100.0,False,Principado_de_Asturias,Standard,furgon_trabajo
10352,2990,Diésel,2003.0,199000,64.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
10353,15500,Gasolina,2020.0,4000,100.0,True,Islas_Baleares,Standard,compacto_pequeno
10354,30800,Diésel,2019.0,5000,136.0,True,Catalunya,Premium,furgon_pasajero
10355,11400,Diésel,2016.0,124840,120.0,True,Comunidad_de_Madrid,Standard,sedan_grande
10356,9000,Diésel,2011.0,183269,128.46183953033267,False,Andalucía,Premium,compacto_grande
10357,13450,Gasolina,2020.0,3175,82.0,True,Castilla_La_Mancha,Standard,compacto_pequeno
10358,21990,Gasolina,2020.0,10,130.0,True,País_Vasco,Low_Cost,suv_grande
10359,20600,Diésel,2017.0,96000,136.0,True,Andalucía,Premium,compacto_pequeno
10360,19700,Gasolina,2017.0,39658,136.0,True,Aragón,Premium,sedan_pequeno
10361,6900,Diésel,2012.0,70000,92.0,True,Región_de_Murcia,Standard,compacto_pequeno
10362,2799,Gasolina,2008.0,200000,75.0,True,País_Vasco,Standard,compacto_pequeno
10363,19490,Híbrido,2018.0,44658,122.0,True,Andalucía,Mid_Premium,suv_pequeno
10364,10850,Diésel,2011.0,138759,136.0,False,Principado_de_Asturias,Premium,sedan_pequeno
10366,23495,Diésel,2014.0,124000,218.0,True,Comunidad_de_Madrid,Premium,suv_grande
10367,21495,Gasolina,2019.0,25728,136.0,True,Catalunya,Mid_Premium,compacto_pequeno
10368,16950,Diésel,2016.0,120000,115.0,True,Galicia,Mid_Premium,suv_grande
10370,10000,Diésel,2011.0,174000,150.0,False,Andalucía,Mid_Premium,suv_grande
10371,19700,Diésel,2017.0,46074,190.0,True,Galicia,Premium,sedan_pequeno
10372,2100,Diésel,2010.0,200022,110.0,True,Comunidad_de_Madrid,Standard,otro
10373,3500,Gasolina,2005.0,188639,135.0,True,Comunidad_Valenciana,Standard,suv_grande
10375,10990,Diésel,2008.0,205000,140.0,True,País_Vasco,Premium,sedan_grande
10376,16000,Diésel,2016.0,102000,115.0,True,Comunidad_Valenciana,Mid_Premium,suv_grande
10377,16900,Gasolina,2019.0,10,120.0,True,Comunidad_Valenciana,Standard,compacto_grande
10378,19300,Diésel,2019.0,21260,115.0,True,Galicia,Mid_Premium,compacto_grande
10379,3300,Diésel,2008.0,230000,115.0,False,Comunidad_de_Madrid,Standard,compacto_grande
10380,11850,Diésel,2015.0,106000,120.0,True,Catalunya,Mid_Premium,sedan_grande
10381,6500,Gasolina,2014.0,81900,82.0,False,Catalunya,Standard,compacto_pequeno
10382,3750,Gasolina,2007.0,80000,75.0,True,Catalunya,Standard,compacto_pequeno
10383,10950,Diésel,2017.0,72000,115.0,True,Andalucía,Standard,sedan_pequeno
10384,8950,Diésel,2015.0,99990,95.0,True,Andalucía,Standard,compacto_grande
10385,9700,Diésel,2015.0,145000,90.0,True,Catalunya,Standard,furgon_trabajo
10386,3995,Diésel,2010.0,200000,115.0,True,Comunidad_de_Madrid,Standard,compacto_grande
10388,2500,Diésel,2006.0,360000,124.0846394984326,False,Catalunya,Standard,compacto_grande
10389,12900,Gasolina,2019.0,4860,80.0,True,Catalunya,Standard,compacto_pequeno
10390,24900,Diésel,2021.0,10,131.0,True,Andalucía,Standard,sedan_grande
10391,8500,Diésel,2008.0,210000,136.0,False,Catalunya,Standard,suv_grande
